id,rating,predicted_rating,context_time,movie_id,learner_id
21605,2,6.590447,2017-12-12 16:11:37.318116+00,25,64
21635,2,7.83607,2017-12-12 16:11:37.389862+00,56,64
21693,3,8.71238,2017-12-12 16:11:37.404581+00,114,64
21676,4,8.154265,2017-12-12 16:11:37.409245+00,97,64
21723,4,5.14375,2017-12-12 16:11:37.360924+00,145,64
21716,4,7.124455,2017-12-12 16:11:37.413944+00,137,64
21629,1,5.445421,2017-12-12 16:11:37.384808+00,50,64
21644,4,7.563716,2017-12-12 16:11:37.340192+00,65,64
21742,4,6.62828,2017-12-12 16:11:37.329088+00,165,64
21769,4,8.961118,2017-12-12 16:11:37.451931+00,193,64
21790,2,7.686943,2017-12-12 16:11:37.439867+00,214,64
21791,4,7.802224,2017-12-12 16:11:37.4338+00,215,64
21822,4,6.571337,2017-12-12 16:11:37.366797+00,246,64
21858,4,5.560852,2017-12-12 16:11:37.334836+00,283,64
21893,4,15.042422,2017-12-12 16:11:37.423371+00,319,64
21878,4,11.098619,2017-12-12 16:11:37.349214+00,303,64
21900,4,8.127387,2017-12-12 16:11:37.372793+00,326,64
21877,4,11.813464,2017-12-12 16:11:37.354726+00,302,64
21923,4,14.471896,2017-12-12 16:11:37.428232+00,351,64
21872,5,5.558365,2017-12-12 16:11:37.418463+00,297,64
21905,4,7.127758,2017-12-12 16:11:37.4457+00,331,64
21978,3,,2017-12-12 16:02:43.574648+00,25,65
21979,3,,2017-12-12 16:02:43.581145+00,313,65
21980,2,,2017-12-12 16:02:43.58778+00,53,65
21981,5,,2017-12-12 16:02:43.599083+00,185,65
21982,5,,2017-12-12 16:02:43.607956+00,400,65
21983,3,,2017-12-12 16:02:43.615722+00,210,65
21984,4,,2017-12-12 16:02:43.622601+00,28,65
21985,4,,2017-12-12 16:02:43.628913+00,191,65
21986,5,,2017-12-12 16:02:43.635491+00,240,65
21987,3,,2017-12-12 16:02:43.641621+00,278,65
21988,5,,2017-12-12 16:02:43.648084+00,165,65
21989,3,,2017-12-12 16:02:43.654295+00,87,65
21990,3,,2017-12-12 16:02:43.66082+00,287,65
21991,2,,2017-12-12 16:02:43.667293+00,351,65
21876,1,8.693561,2017-12-12 16:11:37.344602+00,301,64
21992,3,,2017-12-12 16:02:43.674206+00,198,65
21993,3,,2017-12-12 16:02:43.680868+00,259,65
21994,4,,2017-12-12 16:02:43.687275+00,258,65
21995,2,,2017-12-12 16:02:43.693368+00,42,65
21996,2,,2017-12-12 16:02:43.699873+00,383,65
21997,4,,2017-12-12 16:02:43.706791+00,122,65
21637,4,5.979538,2017-12-12 16:11:37.39943+00,58,64
22384,1,,2017-12-12 16:49:55.143173+00,101,66
22385,1,,2017-12-12 16:49:55.156473+00,303,66
22386,1,,2017-12-12 16:49:55.177078+00,353,66
22387,1,,2017-12-12 16:49:55.199906+00,308,66
22388,1,,2017-12-12 16:49:55.231553+00,119,66
22389,2,,2017-12-12 16:49:55.2473+00,253,66
22390,1,,2017-12-12 16:49:55.2637+00,68,66
22391,2,,2017-12-12 16:49:55.289502+00,295,66
22392,1,,2017-12-12 16:49:55.308736+00,338,66
22393,1,,2017-12-12 16:49:55.326048+00,339,66
22394,1,,2017-12-12 16:49:55.344995+00,11,66
22395,1,,2017-12-12 16:49:55.367335+00,113,66
22396,2,,2017-12-12 16:49:55.385599+00,204,66
22397,4,,2017-12-12 16:49:55.410473+00,97,66
22398,1,,2017-12-12 16:49:55.42725+00,155,66
22399,1,,2017-12-12 16:49:55.442935+00,360,66
22400,1,,2017-12-12 16:49:55.458749+00,268,66
22401,2,,2017-12-12 16:49:55.471467+00,75,66
22383,1,,2017-12-12 16:49:55.124062+00,287,66
22789,3,,2017-12-12 17:28:16.06142+00,221,69
22790,3,,2017-12-12 17:28:16.09002+00,361,69
22791,4,,2017-12-12 17:28:16.105016+00,278,69
22792,3,,2017-12-12 17:28:16.116972+00,14,69
22793,3,,2017-12-12 17:28:16.133952+00,378,69
22794,1,,2017-12-12 17:28:16.159642+00,340,69
22795,3,,2017-12-12 17:28:16.285059+00,251,69
22796,1,,2017-12-12 17:28:16.299083+00,274,69
22797,2,,2017-12-12 17:28:16.304538+00,176,69
22798,3,,2017-12-12 17:28:16.332028+00,242,69
22799,4,,2017-12-12 17:28:16.379038+00,329,69
22800,5,,2017-12-12 17:28:16.419964+00,261,69
22801,3,,2017-12-12 17:28:16.474591+00,61,69
22802,2,,2017-12-12 17:28:16.511578+00,384,69
22803,3,,2017-12-12 17:28:16.533899+00,343,69
22804,2,,2017-12-12 17:28:16.596859+00,64,69
22805,1,,2017-12-12 17:28:16.640871+00,180,69
22788,3,,2017-12-12 17:28:15.974851+00,249,69
23193,1,,2017-12-12 17:37:41.309614+00,25,71
23194,4,,2017-12-12 17:37:41.318487+00,223,71
23195,1,,2017-12-12 17:37:41.325962+00,53,71
23196,2,,2017-12-12 17:37:41.333502+00,255,71
23197,3,,2017-12-12 17:37:41.342217+00,304,71
23198,1,,2017-12-12 17:37:41.35102+00,265,71
23199,1,,2017-12-12 17:37:41.362148+00,179,71
23200,4,,2017-12-12 17:37:41.369196+00,172,71
23201,1,,2017-12-12 17:37:41.376408+00,146,71
23202,3,,2017-12-12 17:37:41.384531+00,1,71
23203,2,,2017-12-12 17:37:41.392735+00,83,71
23204,1,,2017-12-12 17:37:41.401103+00,95,71
23205,1,,2017-12-12 17:37:41.407752+00,90,71
23206,3,,2017-12-12 17:37:41.414418+00,209,71
23207,4,,2017-12-12 17:37:41.421409+00,219,71
23208,3,,2017-12-12 17:37:41.428242+00,326,71
23209,2,,2017-12-12 17:37:41.435746+00,197,71
23210,1,,2017-12-12 17:37:41.442249+00,98,71
23211,3,,2017-12-12 17:37:41.4674+00,289,71
23212,1,,2017-12-12 17:37:41.479692+00,79,71
23598,5,,2017-12-12 17:44:35.019352+00,287,70
23599,3,,2017-12-12 17:44:35.027954+00,304,70
23600,2,,2017-12-12 17:44:35.037495+00,332,70
23601,5,,2017-12-12 17:44:35.047674+00,134,70
23602,5,,2017-12-12 17:44:35.05567+00,372,70
23603,4,,2017-12-12 17:44:35.062883+00,156,70
23604,5,,2017-12-12 17:44:35.070721+00,331,70
23605,2,,2017-12-12 17:44:35.07829+00,279,70
23606,3,,2017-12-12 17:44:35.088274+00,78,70
23607,4,,2017-12-12 17:44:35.09569+00,257,70
23608,5,,2017-12-12 17:44:35.103811+00,91,70
23609,4,,2017-12-12 17:44:35.114098+00,270,70
23610,5,,2017-12-12 17:44:35.125479+00,216,70
23611,5,,2017-12-12 17:44:35.140919+00,335,70
23612,4,,2017-12-12 17:44:35.155572+00,336,70
23613,1,,2017-12-12 17:44:35.168187+00,131,70
23614,4,,2017-12-12 17:44:35.19117+00,345,70
23615,5,,2017-12-12 17:44:35.207315+00,120,70
23616,5,,2017-12-12 17:44:35.216787+00,2,70
23625,1,8.598906,2017-12-12 18:14:54.720385+00,10,70
23705,5,5.71884,2017-12-12 18:14:54.754567+00,92,70
23644,4,4.120858,2017-12-12 18:14:54.501222+00,29,70
23699,5,6.903515,2017-12-12 18:14:54.515553+00,85,70
23686,5,3.99499,2017-12-12 18:14:54.548789+00,71,70
23618,5,1.164467,2017-12-12 18:14:54.715724+00,3,70
23650,4,6.736158,2017-12-12 18:14:54.691976+00,35,70
23645,1,5.806986,2017-12-12 18:14:54.696613+00,30,70
23649,4,4.017375,2017-12-12 18:14:54.686227+00,34,70
23639,4,4.948711,2017-12-12 18:14:54.48616+00,24,70
23832,5,5.275887,2017-12-12 18:14:54.563483+00,224,70
23744,5,4.017858,2017-12-12 18:14:54.777608+00,133,70
23732,2,9.275801,2017-12-12 18:14:54.807178+00,119,70
23767,4,5.018938,2017-12-12 18:14:54.830569+00,158,70
23784,5,4.384005,2017-12-12 18:14:54.791308+00,175,70
23795,2,8.707379,2017-12-12 18:14:54.662996+00,186,70
23754,4,8.907316,2017-12-12 18:14:54.629062+00,144,70
23819,5,7.313778,2017-12-12 18:14:54.941915+00,210,70
23824,5,1.136411,2017-12-12 18:14:54.916492+00,215,70
23842,3,8.292893,2017-12-12 18:14:54.837711+00,234,70
23777,3,6.045065,2017-12-12 18:14:54.525084+00,168,70
23722,1,8.929375,2017-12-12 18:14:54.54321+00,109,70
23794,5,1.460035,2017-12-12 18:14:54.84955+00,185,70
23763,3,8.137441,2017-12-12 18:14:54.874875+00,153,70
23728,4,3.340817,2017-12-12 18:14:54.728793+00,115,70
23789,1,2.323458,2017-12-12 18:14:54.710916+00,180,70
23785,5,6.029245,2017-12-12 18:14:54.856296+00,176,70
23792,5,8.39717,2017-12-12 18:14:54.67378+00,183,70
23837,5,6.467476,2017-12-12 18:14:54.569585+00,229,70
23757,4,6.799291,2017-12-12 18:14:54.586451+00,147,70
23774,4,5.864379,2017-12-12 18:14:54.511034+00,165,70
23851,5,8.353699,2017-12-12 18:14:54.641214+00,243,70
23854,5,5.243494,2017-12-12 18:14:54.651555+00,246,70
23855,2,5.13743,2017-12-12 18:14:54.657325+00,247,70
23942,4,6.811674,2017-12-12 18:14:54.668395+00,343,70
23937,5,5.660479,2017-12-12 18:14:54.900653+00,338,70
23936,3,8.181562,2017-12-12 18:14:54.922335+00,337,70
23862,4,5.880909,2017-12-12 18:14:54.912+00,254,70
23905,1,5.54098,2017-12-12 18:14:54.553747+00,301,70
23955,5,5.924599,2017-12-12 18:14:54.88726+00,357,70
23929,4,5.319469,2017-12-12 18:14:54.761633+00,326,70
23903,5,4.343354,2017-12-12 18:14:54.817136+00,299,70
23914,1,9.623698,2017-12-12 18:14:54.843916+00,311,70
23850,4,8.19829,2017-12-12 18:14:54.635216+00,242,70
23893,5,3.422903,2017-12-12 18:14:54.88146+00,289,70
23859,5,3.388545,2017-12-12 18:14:54.895723+00,251,70
23956,5,5.968596,2017-12-12 18:14:54.935433+00,358,70
23944,4,3.277233,2017-12-12 18:14:54.680058+00,346,70
23898,5,5.37502,2017-12-12 18:14:54.736874+00,294,70
23957,2,5.231775,2017-12-12 18:14:54.519926+00,359,70
23892,5,4.321567,2017-12-12 18:14:54.530738+00,288,70
23952,4,3.327172,2017-12-12 18:14:54.506203+00,354,70
23998,5,5.554561,2017-12-12 18:14:54.491696+00,401,70
23636,4,7.263579,2017-12-12 18:14:54.496145+00,21,70
23977,4,4.605448,2017-12-12 18:14:54.537105+00,380,70
23959,5,9.388336,2017-12-12 18:14:54.608257+00,361,70
23980,5,4.576345,2017-12-12 18:14:54.645996+00,383,70
23673,5,5.542228,2017-12-12 18:14:54.704275+00,58,70
23897,5,7.475732,2017-12-12 18:14:54.748431+00,293,70
23989,5,6.246505,2017-12-12 18:14:54.771567+00,392,70
23987,4,8.28351,2017-12-12 18:14:54.784098+00,390,70
23731,4,8.318971,2017-12-12 18:14:54.79851+00,118,70
24000,4,4.544674,2017-12-12 18:14:54.862549+00,403,70
23997,5,6.939813,2017-12-12 18:14:54.868812+00,400,70
23872,4,5.222164,2017-12-12 18:14:54.906499+00,265,70
23762,3,8.367006,2017-12-12 18:14:54.928997+00,152,70
24003,1,,2017-12-12 18:23:24.596052+00,234,74
24004,2,,2017-12-12 18:23:24.618719+00,53,74
24005,4,,2017-12-12 18:23:24.633302+00,92,74
24006,3,,2017-12-12 18:23:24.641321+00,391,74
24007,4,,2017-12-12 18:23:24.651367+00,79,74
24008,3,,2017-12-12 18:23:24.66527+00,93,74
24009,1,,2017-12-12 18:23:24.673959+00,211,74
24010,3,,2017-12-12 18:23:24.682329+00,292,74
24011,3,,2017-12-12 18:23:24.689959+00,107,74
24012,1,,2017-12-12 18:23:24.698103+00,285,74
24013,1,,2017-12-12 18:23:24.706576+00,179,74
24014,3,,2017-12-12 18:23:24.715208+00,199,74
24015,1,,2017-12-12 18:23:24.723484+00,282,74
24016,1,,2017-12-12 18:23:24.734439+00,304,74
24017,3,,2017-12-12 18:23:24.746369+00,217,74
24018,4,,2017-12-12 18:23:24.778664+00,60,74
24019,4,,2017-12-12 18:23:24.801054+00,197,74
24020,3,,2017-12-12 18:23:24.884377+00,74,74
24021,1,,2017-12-12 18:23:24.893122+00,122,74
24057,1,5.685383,2017-12-12 18:32:23.926795+00,36,74
24061,2,4.731768,2017-12-12 18:32:24.928631+00,40,74
24034,1,4.55955,2017-12-12 18:32:24.738743+00,13,74
24036,3,4.524799,2017-12-12 18:32:24.729394+00,15,74
24080,1,6.390476,2017-12-12 18:32:24.243711+00,61,74
24081,1,5.079116,2017-12-12 18:32:24.282245+00,62,74
24075,1,4.917555,2017-12-12 18:32:23.468386+00,55,74
24076,5,4.547839,2017-12-12 18:32:23.479139+00,56,74
24077,2,6.213393,2017-12-12 18:32:23.486666+00,57,74
24025,2,4.507873,2017-12-12 18:32:23.833488+00,4,74
24039,1,4.762924,2017-12-12 18:32:24.723367+00,18,74
24095,1,5.559512,2017-12-12 18:32:25.026353+00,77,74
24172,3,4.753786,2017-12-12 18:32:25.052281+00,159,74
24168,3,4.801395,2017-12-12 18:32:24.90723+00,155,74
24189,5,3.455128,2017-12-12 18:32:24.784169+00,176,74
24105,5,5.204403,2017-12-12 18:32:23.778699+00,88,74
24101,1,4.409069,2017-12-12 18:32:23.764141+00,84,74
24131,1,4.631867,2017-12-12 18:32:23.978+00,117,74
24100,1,5.981404,2017-12-12 18:32:24.772484+00,83,74
24187,3,4.579022,2017-12-12 18:32:24.796944+00,174,74
24210,1,4.579315,2017-12-12 18:32:23.446604+00,200,74
24116,1,4.452258,2017-12-12 18:32:23.342724+00,101,74
24133,1,4.13765,2017-12-12 18:32:23.999217+00,119,74
24127,2,4.794266,2017-12-12 18:32:23.985002+00,113,74
24209,1,4.243959,2017-12-12 18:32:24.072483+00,198,74
24164,3,6.587972,2017-12-12 18:32:25.135696+00,151,74
24134,3,6.213548,2017-12-12 18:32:24.919131+00,120,74
24149,5,3.453146,2017-12-12 18:32:23.581876+00,136,74
24174,1,5.837816,2017-12-12 18:32:23.69229+00,161,74
24147,4,5.589727,2017-12-12 18:32:23.589276+00,134,74
24144,1,5.59433,2017-12-12 18:32:23.573506+00,131,74
24159,1,4.843556,2017-12-12 18:32:24.411738+00,146,74
24153,1,4.873491,2017-12-12 18:32:24.393839+00,140,74
24154,1,5.488313,2017-12-12 18:32:24.369619+00,141,74
24171,3,3.398231,2017-12-12 18:32:24.691175+00,158,74
24156,2,4.145921,2017-12-12 18:32:24.34097+00,143,74
24165,1,4.1533,2017-12-12 18:32:25.163166+00,152,74
24170,1,6.328592,2017-12-12 18:32:25.204524+00,157,74
24141,1,5.029142,2017-12-12 18:32:24.91347+00,128,74
24113,1,4.215063,2017-12-12 18:32:24.749956+00,98,74
24176,1,4.828034,2017-12-12 18:32:23.735758+00,163,74
24173,3,4.488454,2017-12-12 18:32:23.706711+00,160,74
24104,1,5.10927,2017-12-12 18:32:23.753661+00,87,74
24097,1,4.376979,2017-12-12 18:32:24.856554+00,80,74
24161,5,4.559539,2017-12-12 18:32:24.316039+00,148,74
24208,1,5.980623,2017-12-12 18:32:24.14918+00,196,74
24207,1,5.702894,2017-12-12 18:32:24.101542+00,195,74
24213,1,4.169435,2017-12-12 18:32:23.454572+00,203,74
24151,1,4.487662,2017-12-12 18:32:23.508005+00,138,74
24119,1,7.130901,2017-12-12 18:32:23.311767+00,104,74
24301,5,4.383994,2017-12-12 18:32:23.495005+00,297,74
24216,1,4.254041,2017-12-12 18:32:23.423448+00,206,74
24272,1,5.752374,2017-12-12 18:32:23.787053+00,265,74
24221,1,6.01651,2017-12-12 18:32:23.675355+00,212,74
24222,1,4.954855,2017-12-12 18:32:23.668735+00,213,74
24235,1,6.353651,2017-12-12 18:32:24.946681+00,227,74
24229,1,5.044785,2017-12-12 18:32:24.941815+00,221,74
24242,3,4.32898,2017-12-12 18:32:25.043004+00,235,74
24245,1,4.77394,2017-12-12 18:32:25.191761+00,238,74
24244,3,4.820244,2017-12-12 18:32:25.083544+00,237,74
24238,1,4.898241,2017-12-12 18:32:25.108546+00,230,74
24250,3,5.459409,2017-12-12 18:32:24.46721+00,243,74
24252,1,4.168633,2017-12-12 18:32:24.491404+00,245,74
24259,1,6.197528,2017-12-12 18:32:24.843847+00,252,74
24341,1,4.767358,2017-12-12 18:32:24.871681+00,338,74
24258,5,5.018519,2017-12-12 18:32:24.850827+00,251,74
24337,4,5.319063,2017-12-12 18:32:24.879609+00,334,74
24327,1,5.837336,2017-12-12 18:32:23.856053+00,324,74
24267,1,4.391823,2017-12-12 18:32:23.810783+00,260,74
24249,1,4.385915,2017-12-12 18:32:24.456635+00,242,74
24279,1,5.761966,2017-12-12 18:32:24.19162+00,272,74
24308,1,4.238497,2017-12-12 18:32:23.375048+00,305,74
24287,2,4.237858,2017-12-12 18:32:23.323342+00,280,74
24302,1,4.769357,2017-12-12 18:32:23.604302+00,298,74
24299,1,4.218617,2017-12-12 18:32:23.54377+00,295,74
24296,1,6.337096,2017-12-12 18:32:23.558342+00,291,74
24298,5,4.969095,2017-12-12 18:32:23.526942+00,294,74
24326,2,4.729836,2017-12-12 18:32:23.875168+00,323,74
24217,2,5.81135,2017-12-12 18:32:23.435118+00,207,74
24309,1,4.186157,2017-12-12 18:32:23.382855+00,306,74
24305,5,4.295814,2017-12-12 18:32:23.402848+00,301,74
24319,1,4.40389,2017-12-12 18:32:24.029905+00,316,74
24285,1,4.306412,2017-12-12 18:32:24.055282+00,278,74
24314,1,5.094733,2017-12-12 18:32:24.009678+00,311,74
24339,1,4.569037,2017-12-12 18:32:24.886394+00,336,74
24324,1,5.658398,2017-12-12 18:32:23.884117+00,321,74
24340,1,4.876111,2017-12-12 18:32:24.892762+00,337,74
24336,2,6.030217,2017-12-12 18:32:24.899952+00,333,74
24290,1,4.403909,2017-12-12 18:32:23.289162+00,284,74
24424,2,,2017-12-12 19:01:12.195257+00,107,76
24425,3,,2017-12-12 19:01:12.202928+00,106,76
24426,4,,2017-12-12 19:01:12.208626+00,202,76
24427,3,,2017-12-12 19:01:12.213311+00,246,76
24428,3,,2017-12-12 19:01:12.21783+00,216,76
24429,2,,2017-12-12 19:01:12.224789+00,326,76
24430,4,,2017-12-12 19:01:12.231885+00,387,76
24431,2,,2017-12-12 19:01:12.237824+00,136,76
24389,1,4.427205,2017-12-12 18:32:23.364817+00,386,74
24390,2,4.690623,2017-12-12 18:32:23.353641+00,387,74
24218,1,6.373963,2017-12-12 18:32:23.411655+00,208,74
24073,1,6.117803,2017-12-12 18:32:23.461491+00,52,74
24377,3,5.484944,2017-12-12 18:32:23.614549+00,374,74
24380,1,4.134432,2017-12-12 18:32:23.650904+00,377,74
24223,2,4.219349,2017-12-12 18:32:23.660675+00,214,74
24323,1,5.261955,2017-12-12 18:32:23.906766+00,320,74
24058,1,4.923965,2017-12-12 18:32:23.966676+00,37,74
24202,1,4.142057,2017-12-12 18:32:24.222704+00,190,74
24343,4,5.467863,2017-12-12 18:32:24.545431+00,340,74
24346,4,5.617318,2017-12-12 18:32:24.563402+00,343,74
24347,2,4.972184,2017-12-12 18:32:24.603499+00,344,74
24350,1,6.449276,2017-12-12 18:32:24.643663+00,347,74
24349,5,4.149427,2017-12-12 18:32:24.675812+00,346,74
24114,1,4.618881,2017-12-12 18:32:24.759856+00,99,74
24260,3,4.664772,2017-12-12 18:32:24.815373+00,253,74
24230,1,4.207799,2017-12-12 18:32:24.935128+00,222,74
24364,1,5.145876,2017-12-12 18:32:24.952113+00,361,74
24363,1,4.135582,2017-12-12 18:32:24.962349+00,360,74
24369,1,6.070392,2017-12-12 18:32:24.975269+00,366,74
24367,2,5.011428,2017-12-12 18:32:24.983873+00,364,74
24372,1,4.142175,2017-12-12 18:32:25.001576+00,369,74
24092,4,4.574299,2017-12-12 18:32:25.009503+00,73,74
24358,2,4.716783,2017-12-12 18:32:25.224584+00,355,74
24354,1,4.4112,2017-12-12 18:32:25.24744+00,351,74
24408,4,,2017-12-12 19:00:53.945322+00,313,77
24409,4,,2017-12-12 19:00:53.953369+00,227,77
24410,2,,2017-12-12 19:00:53.960554+00,23,77
24411,5,,2017-12-12 19:00:53.96814+00,207,77
24412,3,,2017-12-12 19:00:53.975319+00,275,77
24413,3,,2017-12-12 19:00:53.982218+00,79,77
24414,5,,2017-12-12 19:00:53.989125+00,122,77
24416,2,,2017-12-12 19:01:12.157284+00,306,76
24417,5,,2017-12-12 19:01:12.162876+00,33,76
24418,5,,2017-12-12 19:01:12.167528+00,303,76
24419,3,,2017-12-12 19:01:12.171906+00,296,76
24420,2,,2017-12-12 19:01:12.176398+00,213,76
24421,2,,2017-12-12 19:01:12.180897+00,401,76
24422,5,,2017-12-12 19:01:12.185867+00,28,76
24432,4,,2017-12-12 19:01:12.242656+00,220,76
24433,2,,2017-12-12 19:01:12.247247+00,134,76
24434,1,,2017-12-12 19:01:12.252591+00,359,76
24415,2,,2017-12-12 19:01:12.152756+00,237,76
24697,1,2.497069,2017-12-12 19:30:38.116295+00,73,76
24592,1,5.448622,2017-12-12 19:30:37.826699+00,18,76
24606,2,2.371043,2017-12-12 19:30:37.05751+00,25,76
24767,2,4.012113,2017-12-12 19:30:37.576784+00,112,76
24717,3,3.36378,2017-12-12 19:30:37.419065+00,83,76
24625,3,2.084931,2017-12-12 19:30:37.519591+00,36,76
24559,4,2.778233,2017-12-12 19:30:37.228015+00,1,76
24581,4,2.139332,2017-12-12 19:30:37.845208+00,12,76
24736,2,3.393154,2017-12-12 19:30:37.849933+00,94,76
24579,3,2.568157,2017-12-12 19:30:37.840728+00,11,76
24589,1,3.308053,2017-12-12 19:30:37.836145+00,16,76
24613,1,3.512272,2017-12-12 19:30:37.08388+00,29,76
24596,3,5.116842,2017-12-12 19:30:37.079181+00,20,76
24750,3,4.054481,2017-12-12 19:04:59.636538+00,102,76
24609,4,3.994255,2017-12-12 19:30:37.069518+00,26,76
24598,3,2.714258,2017-12-12 19:30:37.074289+00,21,76
24747,4,3.425444,2017-12-12 19:30:37.113187+00,100,76
24575,3,5.963712,2017-12-12 19:30:37.18713+00,9,76
24756,3,4.503127,2017-12-12 19:32:45.979282+00,105,76
24631,3,2.713034,2017-12-12 19:30:37.549536+00,39,76
24617,1,3.58785,2017-12-12 19:30:37.537396+00,31,76
24754,4,3.73043,2017-12-12 19:30:37.556055+00,104,76
24621,1,2.528089,2017-12-12 19:30:37.524974+00,34,76
24773,2,5.795,2017-12-12 19:30:37.562246+00,115,76
24783,3,2.409323,2017-12-12 19:30:38.037242+00,120,76
24640,1,4.751609,2017-12-12 19:30:38.032082+00,44,76
24644,3,5.166132,2017-12-12 19:30:38.026144+00,46,76
24646,2,3.748269,2017-12-12 19:30:38.019398+00,47,76
24648,1,2.576568,2017-12-12 19:30:38.013765+00,48,76
24657,5,2.08055,2017-12-12 19:30:37.254392+00,52,76
24663,4,3.456381,2017-12-12 19:30:37.262437+00,55,76
24664,4,2.648601,2017-12-12 19:30:37.267973+00,56,76
24667,1,5.373458,2017-12-12 19:30:37.272884+00,57,76
24669,4,2.822537,2017-12-12 19:30:37.278903+00,58,76
24671,3,3.400144,2017-12-12 19:30:37.284156+00,59,76
24569,4,2.728737,2017-12-12 19:30:37.332913+00,6,76
24678,3,3.357205,2017-12-12 19:30:37.734551+00,63,76
24673,2,3.915175,2017-12-12 19:30:37.729821+00,60,76
24684,2,3.924547,2017-12-12 19:30:37.749985+00,66,76
24676,3,5.597179,2017-12-12 19:30:37.739866+00,62,76
24563,3,4.665287,2017-12-12 19:30:37.821326+00,3,76
24741,4,6.017315,2017-12-12 19:30:37.859455+00,97,76
24674,2,2.254904,2017-12-12 19:30:37.724538+00,61,76
24694,3,2.608246,2017-12-12 19:30:38.135266+00,71,76
24703,3,3.751809,2017-12-12 19:30:38.14292+00,76,76
24692,3,3.658997,2017-12-12 19:30:38.124263+00,70,76
24701,2,2.078175,2017-12-12 19:30:38.166653+00,75,76
24705,3,3.637402,2017-12-12 19:30:38.150365+00,77,76
24699,1,2.819523,2017-12-12 19:30:38.158277+00,74,76
24720,4,2.278771,2017-12-12 19:30:37.446065+00,85,76
24727,3,6.082105,2017-12-12 19:30:37.460218+00,89,76
24793,4,3.476179,2017-12-12 19:30:37.996503+00,125,76
24722,1,5.565176,2017-12-12 19:30:37.975833+00,86,76
24573,2,2.126659,2017-12-12 19:30:37.483943+00,8,76
24726,2,3.624537,2017-12-12 19:30:37.464618+00,88,76
24734,3,2.549734,2017-12-12 19:30:37.868842+00,93,76
24745,2,4.795813,2017-12-12 19:30:37.873278+00,99,76
24729,2,5.367031,2017-12-12 19:30:37.863972+00,90,76
24724,2,2.111361,2017-12-12 19:30:37.948319+00,87,76
24650,2,2.864835,2017-12-12 19:30:38.008935+00,49,76
24787,4,5.280303,2017-12-12 19:30:38.042447+00,122,76
24775,5,3.82527,2017-12-12 19:30:37.566965+00,116,76
24765,5,6.585879,2017-12-12 19:04:59.667154+00,111,76
24567,3,2.484653,2017-12-12 19:30:37.57205+00,5,76
24769,5,4.885277,2017-12-12 19:30:37.581702+00,113,76
24565,3,7.707491,2017-12-12 19:04:59.684521+00,4,76
24781,1,3.489021,2017-12-12 19:30:37.613217+00,119,76
24771,1,2.01751,2017-12-12 19:30:37.637297+00,114,76
24690,3,2.546524,2017-12-12 19:30:37.719253+00,69,76
24600,2,2.837653,2017-12-12 19:04:59.622987+00,22,76
24809,3,2.715719,2017-12-12 19:30:37.326435+00,133,76
24967,1,6.26949,2017-12-12 19:30:37.387284+00,218,76
24965,2,4.98316,2017-12-12 19:30:37.393811+00,217,76
24807,2,5.346334,2017-12-12 19:30:37.320127+00,132,76
25007,3,4.101592,2017-12-12 19:30:37.777843+00,240,76
24819,2,4.842436,2017-12-12 19:30:37.7722+00,140,76
25050,5,4.507827,2017-12-12 19:32:45.983612+00,262,76
25016,4,2.141578,2017-12-12 19:30:37.787178+00,244,76
25004,4,2.789902,2017-12-12 19:30:38.218367+00,238,76
24848,3,3.976245,2017-12-12 19:30:38.225453+00,156,76
24976,2,3.795701,2017-12-12 19:30:38.047149+00,223,76
24920,3,5.762546,2017-12-12 19:30:38.277683+00,192,76
24890,3,5.115929,2017-12-12 19:30:37.883237+00,178,76
24861,5,3.498746,2017-12-12 19:30:37.428627+00,163,76
24948,3,4.072006,2017-12-12 19:04:59.690619+00,207,76
24865,3,3.559318,2017-12-12 19:30:37.435414+00,165,76
24867,3,4.805162,2017-12-12 19:30:37.450928+00,166,76
24873,2,4.92808,2017-12-12 19:30:37.455685+00,169,76
25046,5,5.404046,2017-12-12 19:30:37.488936+00,260,76
24932,1,3.674751,2017-12-12 19:30:37.674013+00,198,76
24884,5,3.498089,2017-12-12 19:30:37.911454+00,175,76
25033,2,4.990029,2017-12-12 19:30:37.916385+00,253,76
24888,3,3.709231,2017-12-12 19:30:37.901469+00,177,76
24882,3,5.131063,2017-12-12 19:30:37.906334+00,174,76
24892,1,1.96794,2017-12-12 19:30:37.888166+00,179,76
25026,3,2.369841,2017-12-12 19:30:37.921116+00,250,76
25048,5,3.829988,2017-12-12 19:30:37.29122+00,261,76
24936,4,4.828201,2017-12-12 19:30:37.219085+00,200,76
24944,2,4.942139,2017-12-12 19:30:37.199694+00,205,76
24911,1,2.525381,2017-12-12 19:30:37.193785+00,188,76
24833,1,4.834163,2017-12-12 19:30:37.754881+00,148,76
24823,3,3.163574,2017-12-12 19:32:45.974948+00,142,76
24934,3,4.925541,2017-12-12 19:30:37.679405+00,199,76
24917,4,6.069524,2017-12-12 19:30:37.700936+00,191,76
24897,3,5.850692,2017-12-12 19:30:37.235932+00,181,76
25039,3,2.140788,2017-12-12 19:30:37.980859+00,256,76
24903,1,2.410253,2017-12-12 19:30:37.21278+00,184,76
24817,3,4.748182,2017-12-12 19:30:37.296601+00,139,76
24915,3,4.05629,2017-12-12 19:04:59.696682+00,190,76
